#1
double HeatDemand(10081,2)
8880	275.1829
8940	274.7910
9000	253.4726
9060	360.5793
9120	333.6948
9180	310.6995
9240	349.3006
9300	321.8179
9360	329.6715
9420	312.7290
9480	350.8221
9540	351.1002
9600	327.4329
9660	313.9052
9720	339.9661
9780	333.4845
9840	312.5300
9900	289.8501
9960	358.5331
10020	317.0221
10080	314.8344
10140	308.7977
10200	306.7436
10260	306.9371
10320	295.3637
10380	324.4195
10440	319.8950
10500	283.7135
10560	296.8979
10620	322.7198
10680	284.6906
10740	260.4969
10800	268.9920
10860	382.1937
10920	399.5188
10980	367.7619
11040	385.3752
11100	380.6856
11160	369.6824
11220	361.8956
11280	376.5355
11340	380.3245
11400	344.5506
11460	328.2601
11520	323.2261
11580	335.6870
11640	331.1398
11700	302.4308
11760	403.4339
11820	382.8798
11880	366.8887
11940	373.5822
12000	358.7188
12060	366.7470
12120	378.5038
12180	369.2634
12240	346.3524
12300	330.6858
12360	295.8010
12420	371.3095
12480	321.7543
12540	308.5576
12600	317.4103
12660	362.3509
12720	361.1293
12780	359.1335
12840	383.8472
12900	363.6490
12960	357.4605
13020	369.2066
13080	379.2506
13140	363.0385
13200	371.0392
13260	333.3733
13320	364.7884
13380	335.6254
13440	351.5852
13500	337.9016
13560	363.8914
13620	333.2417
13680	317.4136
13740	368.1482
13800	322.4686
13860	337.3266
13920	337.5950
13980	367.7367
14040	345.5828
14100	340.3712
14160	317.6697
14220	349.0704
14280	333.1385
14340	326.3596
14400	311.0192
14460	407.0269
14520	411.0138
14580	393.6380
14640	400.0802
14700	399.0023
14760	397.0318
14820	393.7634
14880	412.9811
14940	402.3133
15000	387.2875
15060	417.8827
15120	428.0373
15180	411.8841
15240	360.6496
15300	390.2364
15360	501.7305
15420	424.9451
15480	423.1358
15540	463.2241
15600	425.0897
15660	429.1948
15720	420.2357
15780	457.0283
15840	428.4321
15900	428.9468
15960	448.4397
16020	427.3843
16080	403.3859
16140	399.9404
16200	388.5721
16260	503.4943
16320	508.7240
16380	423.5835
16440	495.9088
16500	474.6543
16560	450.1328
16620	452.1093
16680	497.2836
16740	486.9771
16800	469.0721
16860	509.5168
16920	456.9777
16980	451.0657
17040	456.3043
17100	423.9635
17160	540.0275
17220	488.7027
17280	474.5359
17340	512.9322
17400	506.7622
17460	502.5316
17520	478.0021
17580	490.9997
17640	529.1418
17700	495.1477
17760	483.2977
17820	528.6230
17880	505.6828
17940	467.3019
18000	482.4908
18060	589.6327
18120	622.9136
18180	605.9726
18240	613.3937
18300	585.2666
18360	591.3387
18420	546.6952
18480	580.5829
18540	513.2476
18600	530.7857
18660	494.9145
18720	556.2571
18780	540.2912
18840	517.7881
18900	473.3696
18960	554.1759
19020	546.5004
19080	492.7603
19140	526.8050
19200	542.5185
19260	537.2864
19320	529.1303
19380	593.8749
19440	570.0162
19500	567.5252
19560	537.5859
19620	522.3720
19680	519.7247
19740	505.5606
19800	472.0315
19860	646.2084
19920	597.1245
19980	564.4144
20040	658.7423
20100	650.0127
20160	598.9619
20220	548.9350
20280	602.1807
20340	618.6260
20400	590.5994
20460	567.8270
20520	599.7646
20580	592.9608
20640	519.5260
20700	536.4559
20760	687.0086
20820	685.2220
20880	647.6495
20940	618.3937
21000	589.2410
21060	584.9750
21120	580.7355
21180	617.3647
21240	593.9323
21300	608.3029
21360	621.0688
21420	567.8648
21480	548.7149
21540	559.1647
21600	517.7419
21660	740.7092
21720	654.4181
21780	669.1081
21840	650.2631
21900	593.2596
21960	593.8143
22020	626.9684
22080	700.6277
22140	708.0186
22200	664.2467
22260	585.9210
22320	581.9817
22380	586.2034
22440	569.2447
22500	554.2366
22560	676.9282
22620	645.7979
22680	614.4001
22740	672.4266
22800	647.4759
22860	604.0012
22920	583.9993
22980	674.0603
23040	649.1066
23100	601.4755
23160	595.3061
23220	644.5334
23280	553.1177
23340	586.3823
23400	559.6970
23460	647.0044
23520	628.1230
23580	597.9605
23640	665.2824
23700	600.3298
23760	545.2541
23820	583.2325
23880	604.4650
23940	619.7348
24000	552.8543
24060	571.0466
24120	591.7250
24180	561.8208
24240	555.7701
24300	543.7443
24360	627.2598
24420	672.1707
24480	608.3587
24540	669.8674
24600	564.6047
24660	587.9402
24720	553.8689
24780	594.8406
24840	588.4301
24900	596.3489
24960	541.2166
25020	551.4422
25080	523.7134
25140	514.0303
25200	504.1817
25260	750.2859
25320	666.7722
25380	636.8890
25440	635.1242
25500	628.7343
25560	611.8805
25620	566.8308
25680	701.0794
25740	652.9956
25800	605.5241
25860	541.5889
25920	588.8491
25980	593.7355
26040	568.6886
26100	575.1099
26160	660.3911
26220	575.7121
26280	607.5505
26340	608.4476
26400	602.0620
26460	645.0933
26520	578.3922
26580	628.6187
26640	599.3267
26700	611.4295
26760	606.6673
26820	657.7403
26880	564.1513
26940	600.3428
27000	564.4510
27060	586.2046
27120	630.7388
27180	591.3357
27240	642.3952
27300	580.2783
27360	590.8986
27420	527.9839
27480	587.3409
27540	527.2564
27600	548.6042
27660	525.4174
27720	521.0574
27780	537.0759
27840	523.7393
27900	479.9357
27960	623.5308
28020	573.8860
28080	597.2689
28140	559.0361
28200	548.2714
28260	520.7970
28320	527.8963
28380	577.8258
28440	537.1837
28500	515.8794
28560	510.0323
28620	536.1428
28680	527.8254
28740	525.5046
28800	486.9101
28860	684.1477
28920	730.8593
28980	639.8088
29040	604.9382
29100	648.5293
29160	620.7950
29220	570.3227
29280	655.2740
29340	622.8783
29400	604.2169
29460	592.6360
29520	637.5027
29580	611.8595
29640	560.9134
29700	547.9754
29760	666.0847
29820	612.6500
29880	617.3292
29940	605.1735
30000	597.8100
30060	609.5786
30120	572.3935
30180	567.8129
30240	574.1469
30300	540.8682
30360	556.4261
30420	525.1578
30480	478.6475
30540	490.3200
30600	478.1932
30660	625.4001
30720	588.8755
30780	546.4027
30840	601.5585
30900	584.1007
30960	573.2048
31020	567.1179
31080	577.8801
31140	493.5539
31200	528.4862
31260	517.1670
31320	527.8523
31380	516.2858
31440	478.0295
31500	470.1361
31560	560.1733
31620	519.2456
31680	516.4806
31740	548.2900
31800	521.7003
31860	515.1248
31920	514.8688
31980	598.5154
32040	524.0245
32100	501.0896
32160	487.6248
32220	475.0970
32280	499.5711
32340	489.0582
32400	471.7696
32460	657.3328
32520	589.8187
32580	573.0584
32640	592.3017
32700	591.1475
32760	582.8481
32820	521.2484
32880	609.3398
32940	575.8459
33000	552.6275
33060	578.5612
33120	593.7378
33180	591.3444
33240	546.7278
33300	506.2650
33360	597.0531
33420	593.3839
33480	594.9493
33540	561.3433
33600	586.3435
33660	587.6404
33720	520.7794
33780	573.6499
33840	559.1453
33900	546.6228
33960	545.8973
34020	534.1054
34080	541.4292
34140	530.8035
34200	502.9530
34260	589.3021
34320	556.5115
34380	579.5121
34440	611.1996
34500	564.2554
34560	548.9332
34620	526.9888
34680	555.2100
34740	536.7767
34800	462.9904
34860	466.3294
34920	531.6480
34980	526.7598
35040	497.7730
35100	482.2921
35160	511.3962
35220	525.4609
35280	521.3140
35340	459.5245
35400	490.9757
35460	437.4533
35520	425.7330
35580	530.9456
35640	513.0086
35700	480.1253
35760	467.5423
35820	483.0942
35880	474.1593
35940	439.2280
36000	411.9494
36060	595.7529
36120	557.9525
36180	550.0069
36240	572.2892
36300	561.6599
36360	543.6649
36420	549.0557
36480	541.0586
36540	507.8752
36600	502.3970
36660	503.1884
36720	501.9927
36780	491.3000
36840	496.5258
36900	437.1230
36960	549.4640
37020	550.3958
37080	544.6777
37140	579.8395
37200	533.1025
37260	522.8982
37320	522.3771
37380	525.3417
37440	530.7568
37500	493.8554
37560	469.4701
37620	510.8947
37680	478.3097
37740	478.1171
37800	441.8599
37860	596.7758
37920	539.8959
37980	556.6637
38040	532.4778
38100	513.3754
38160	476.9907
38220	491.8499
38280	600.5236
38340	530.1021
38400	508.4567
38460	513.5594
38520	532.9550
38580	497.5107
38640	451.1898
38700	459.3751
38760	598.5010
38820	582.2751
38880	538.8086
38940	494.6093
39000	529.3502
39060	543.4728
39120	474.5441
39180	535.8999
39240	528.6784
39300	492.0968
39360	442.5146
39420	482.4742
39480	470.4852
39540	463.0104
39600	468.1884
39660	631.0100
39720	573.3858
39780	530.5822
39840	564.6827
39900	503.1078
39960	523.5919
40020	458.9926
40080	533.7461
40140	522.8364
40200	491.9123
40260	504.8562
40320	548.8877
40380	487.7692
40440	459.6410
40500	454.7995
40560	514.6462
40620	536.3041
40680	524.2653
40740	483.3416
40800	497.7559
40860	511.7662
40920	468.2255
40980	519.4864
41040	550.5604
41100	521.3499
41160	484.2000
41220	490.1081
41280	479.7609
41340	487.3312
41400	454.5992
41460	565.0483
41520	538.5095
41580	525.0911
41640	546.9801
41700	515.7711
41760	513.8360
41820	489.2843
41880	553.1694
41940	560.0231
42000	559.3047
42060	497.8193
42120	505.3536
42180	503.5607
42240	432.0791
42300	464.0869
42360	509.8646
42420	508.9545
42480	462.2801
42540	500.7833
42600	472.0347
42660	466.4144
42720	455.3035
42780	512.8739
42840	492.7044
42900	439.9088
42960	462.7389
43020	488.0863
43080	427.8598
43140	434.7011
43200	414.0380
43260	573.0739
43320	566.7627
43380	551.9859
43440	533.2506
43500	473.7357
43560	523.8190
43620	466.4166
43680	552.7599
43740	572.6549
43800	545.0872
43860	499.6228
43920	525.3043
43980	484.2534
44040	475.6951
44100	461.8012
44160	541.1896
44220	507.1039
44280	514.4966
44340	583.4909
44400	536.5687
44460	522.1744
44520	508.5071
44580	534.6467
44640	550.2243
44700	495.2052
44760	463.3077
44820	464.6469
44880	451.9293
44940	455.1380
45000	449.4565
45060	494.5051
45120	475.4354
45180	468.7066
45240	493.4109
45300	468.2008
45360	501.1411
45420	436.3605
45480	534.6800
45540	471.1984
45600	437.0349
45660	422.1029
45720	466.9948
45780	461.2119
45840	457.3320
45900	453.0605
45960	482.3627
46020	514.9378
46080	455.9685
46140	519.5063
46200	488.2847
46260	439.4265
46320	464.5411
46380	473.7842
46440	457.2410
46500	465.6955
46560	465.9463
46620	468.3457
46680	443.4888
46740	454.6667
46800	400.7362
46860	600.1009
46920	558.3008
46980	527.4274
47040	551.3506
47100	514.8056
47160	528.5070
47220	508.7518
47280	558.5934
47340	567.3630
47400	490.7356
47460	515.8038
47520	544.0330
47580	497.8337
47640	476.9596
47700	487.2441
47760	524.4303
47820	487.7313
47880	500.8437
47940	483.4532
48000	466.2075
48060	459.6395
48120	437.3171
48180	502.9842
48240	491.2919
48300	489.5969
48360	444.1295
48420	485.5631
48480	449.8835
48540	457.4315
48600	436.3486
48660	519.7993
48720	501.9002
48780	488.8478
48840	500.4124
48900	484.0761
48960	503.1127
49020	447.4899
49080	532.3362
49140	509.2679
49200	458.5851
49260	452.3360
49320	490.5518
49380	451.6900
49440	469.6973
49500	418.1818
49560	493.1879
49620	483.4101
49680	504.6730
49740	489.2355
49800	492.4343
49860	498.5991
49920	457.0046
49980	492.0292
50040	486.0518
50100	423.5552
50160	423.2633
50220	443.2473
50280	438.4779
50340	404.3204
50400	402.4222
50460	501.4853
50520	542.2320
50580	459.3952
50640	554.6186
50700	515.0081
50760	515.1621
50820	448.9133
50880	511.9924
50940	503.3782
51000	481.9422
51060	497.2677
51120	505.0571
51180	483.7543
51240	467.8279
51300	471.5895
51360	536.6762
51420	491.5721
51480	515.5728
51540	510.0907
51600	499.2997
51660	505.0413
51720	461.9052
51780	526.0928
51840	494.7366
51900	474.8302
51960	451.4286
52020	495.6314
52080	491.6038
52140	455.8531
52200	434.9770
52260	511.6199
52320	472.4598
52380	506.7093
52440	512.5890
52500	452.8280
52560	489.5712
52620	457.8398
52680	523.0921
52740	507.5339
52800	463.9485
52860	462.9721
52920	522.9077
52980	454.3390
53040	449.7731
53100	461.2206
53160	532.2733
53220	485.6332
53280	459.6893
53340	501.5124
53400	499.3125
53460	493.0278
53520	448.9565
53580	503.6387
53640	452.5719
53700	489.3468
53760	469.5106
53820	476.4460
53880	458.3993
53940	421.9179
54000	431.1370
54060	575.2865
54120	540.0242
54180	528.1895
54240	550.3230
54300	575.6516
54360	533.6489
54420	529.7556
54480	587.2663
54540	525.1936
54600	482.8618
54660	483.1892
54720	509.0257
54780	485.0620
54840	456.5670
54900	404.9510
54960	554.8899
55020	512.5697
55080	517.3633
55140	464.6272
55200	507.9099
55260	491.4362
55320	469.4852
55380	492.0227
55440	503.2476
55500	480.0401
55560	421.5801
55620	485.8676
55680	464.2683
55740	472.5537
55800	436.5070
55860	595.9562
55920	538.4034
55980	531.0613
56040	550.0039
56100	524.1037
56160	554.2091
56220	528.1101
56280	536.4204
56340	536.1746
56400	484.3626
56460	499.0233
56520	524.8519
56580	527.1923
56640	493.4304
56700	454.3787
56760	540.5826
56820	504.6845
56880	456.6472
56940	511.4475
57000	483.2044
57060	506.5088
57120	444.6255
57180	510.9396
57240	482.6731
57300	487.7793
57360	461.6708
57420	505.0779
57480	462.1025
57540	464.8760
57600	454.1181
57660	600.4916
57720	594.7684
57780	597.8800
57840	549.0139
57900	529.1795
57960	494.4338
58020	503.7919
58080	601.0290
58140	585.1107
58200	542.8141
58260	498.6178
58320	560.3963
58380	493.8272
58440	535.8351
58500	491.2132
58560	593.3436
58620	553.9114
58680	529.8570
58740	591.8680
58800	528.3444
58860	513.7150
58920	539.0580
58980	546.0603
59040	572.6249
59100	529.0233
59160	539.9589
59220	574.9785
59280	529.7333
59340	487.7084
59400	465.1604
59460	531.4616
59520	543.8458
59580	543.6280
59640	548.8645
59700	507.9753
59760	527.7321
59820	473.8607
59880	576.3609
59940	555.4246
60000	487.4909
60060	503.1727
60120	495.4477
60180	474.3607
60240	457.7445
60300	431.9063
60360	534.1324
60420	515.8952
60480	524.4017
60540	554.3027
60600	507.0788
60660	506.2675
60720	484.0835
60780	506.4860
60840	536.0714
60900	482.5886
60960	449.2648
61020	478.6486
61080	497.9912
61140	469.7563
61200	480.9289
61260	613.9759
61320	611.3427
61380	597.2326
61440	580.1264
61500	535.2538
61560	553.0612
61620	521.8667
61680	580.0408
61740	570.1012
61800	575.9162
61860	521.7865
61920	544.8611
61980	581.2886
62040	535.4226
62100	539.6509
62160	639.4012
62220	543.9083
62280	551.0910
62340	570.9190
62400	561.1926
62460	566.2717
62520	506.8440
62580	593.6310
62640	567.2322
62700	578.2138
62760	556.6645
62820	558.7098
62880	561.7860
62940	548.8548
63000	500.6323
63060	599.8463
63120	575.4786
63180	504.8244
63240	562.6238
63300	504.3215
63360	475.5914
63420	471.6946
63480	523.0434
63540	521.8115
63600	490.2585
63660	503.0201
63720	526.7545
63780	523.8547
63840	462.4260
63900	457.4436
63960	586.8890
64020	549.7924
64080	596.3274
64140	528.5685
64200	537.8232
64260	489.1690
64320	514.0129
64380	503.9925
64440	481.2709
64500	479.4699
64560	487.5841
64620	503.1747
64680	482.4636
64740	481.9125
64800	422.7457
64860	580.9814
64920	556.4437
64980	576.4880
65040	572.5196
65100	559.6437
65160	546.3490
65220	500.3448
65280	638.3414
65340	558.0264
65400	562.5528
65460	539.0097
65520	539.1566
65580	477.6344
65640	514.0999
65700	487.0858
65760	605.4324
65820	557.8850
65880	515.7448
65940	596.2570
66000	583.8796
66060	543.0200
66120	547.6445
66180	564.7260
66240	523.6935
66300	535.6163
66360	488.8808
66420	546.5590
66480	497.6842
66540	486.7758
66600	489.6840
66660	575.5485
66720	569.7178
66780	557.2282
66840	559.8601
66900	507.0048
66960	553.4735
67020	521.4045
67080	593.9261
67140	540.6828
67200	556.7223
67260	541.5265
67320	545.6305
67380	510.2754
67440	461.7877
67500	483.8322
67560	568.5846
67620	592.5343
67680	547.0128
67740	588.1695
67800	570.5448
67860	514.3406
67920	513.4927
67980	545.7981
68040	539.6681
68100	495.2719
68160	466.5768
68220	482.2927
68280	476.4515
68340	440.7666
68400	477.7025
68460	588.5848
68520	548.7096
68580	531.1705
68640	580.2682
68700	533.9460
68760	517.4653
68820	524.1077
68880	565.1252
68940	555.3790
69000	558.1664
69060	519.5183
69120	563.3900
69180	529.5407
69240	545.9362
69300	491.4524
69360	601.9253
69420	561.8641
69480	527.6982
69540	576.9165
69600	530.4683
69660	536.5610
69720	511.1358
69780	575.4923
69840	565.5124
69900	527.1415
69960	504.2449
70020	480.2349
70080	490.6898
70140	500.0400
70200	438.9916
70260	580.3606
70320	584.6208
70380	551.1155
70440	536.7820
70500	538.9786
70560	508.2682
70620	526.5861
70680	568.6371
70740	548.3465
70800	535.4702
70860	511.8817
70920	534.3507
70980	544.2221
71040	474.2898
71100	489.7465
71160	566.9027
71220	507.8431
71280	495.4986
71340	539.9403
71400	511.6315
71460	525.2361
71520	473.9745
71580	505.8292
71640	482.8079
71700	484.6170
71760	433.3989
71820	486.9848
71880	482.8452
71940	443.2483
72000	462.0783
72060	620.1370
72120	528.3027
72180	544.1870
72240	571.8717
72300	565.3826
72360	557.1584
72420	533.2327
72480	567.4665
72540	560.9530
72600	472.5265
72660	507.1124
72720	534.6553
72780	544.4280
72840	474.2281
72900	480.4946
72960	532.3699
73020	526.4114
73080	520.4244
73140	549.8395
73200	538.1287
73260	461.5138
73320	476.2573
73380	529.9332
73440	502.8384
73500	465.4176
73560	495.1812
73620	507.9712
73680	502.1834
73740	476.5023
73800	472.3800
73860	498.7340
73920	512.6710
73980	452.4394
74040	531.5098
74100	524.2080
74160	479.6388
74220	446.0001
74280	506.7142
74340	497.3434
74400	451.7432
74460	457.8341
74520	462.9146
74580	424.4830
74640	420.7277
74700	415.5514
74760	515.4349
74820	491.7902
74880	478.6384
74940	478.6691
75000	449.5967
75060	406.9730
75120	404.5960
75180	498.6094
75240	467.5929
75300	467.0870
75360	425.1364
75420	422.7065
75480	418.3074
75540	427.2842
75600	424.6325
75660	540.8982
75720	521.6599
75780	458.5123
75840	519.1801
75900	506.3292
75960	487.3247
76020	467.6441
76080	470.0533
76140	472.1219
76200	452.0755
76260	403.7448
76320	456.4092
76380	437.6884
76440	382.4931
76500	393.1256
76560	529.0308
76620	477.7503
76680	484.2620
76740	416.8001
76800	427.0430
76860	414.0207
76920	424.9915
76980	463.7229
77040	457.4426
77100	466.6813
77160	387.6372
77220	428.6541
77280	420.4399
77340	414.2568
77400	379.6779
77460	511.2777
77520	458.1780
77580	460.0572
77640	425.2219
77700	441.5025
77760	379.3019
77820	369.0600
77880	409.0171
77940	413.2381
78000	407.5737
78060	383.1388
78120	410.1650
78180	416.6982
78240	379.0326
78300	345.0279
78360	471.5357
78420	394.3905
78480	384.4200
78540	407.5678
78600	405.9989
78660	374.9651
78720	364.3848
78780	409.1247
78840	387.9629
78900	387.9390
78960	364.4863
79020	392.3699
79080	374.0607
79140	348.9340
79200	334.9584
79260	388.5025
79320	406.9493
79380	389.9552
79440	408.6365
79500	402.6340
79560	391.3486
79620	370.2018
79680	423.6718
79740	378.2109
79800	361.2084
79860	354.9083
79920	375.5067
79980	349.8598
80040	321.0331
80100	300.4622
80160	385.3129
80220	376.5989
80280	341.9770
80340	363.7023
80400	356.6249
80460	350.7138
80520	330.4823
80580	367.0393
80640	352.6455
80700	372.0695
80760	314.7101
80820	357.6193
80880	362.4408
80940	309.3012
81000	303.6676
81060	399.0152
81120	377.1804
81180	357.2198
81240	373.1673
81300	368.9517
81360	317.4859
81420	304.6560
81480	326.1599
81540	322.4953
81600	309.6726
81660	297.6636
81720	321.7718
81780	313.0168
81840	299.9919
81900	304.6941
81960	371.3679
82020	344.4217
82080	333.3999
82140	336.9105
82200	353.5233
82260	344.9751
82320	320.5502
82380	328.2671
82440	323.5006
82500	320.7018
82560	300.6642
82620	295.5041
82680	277.8891
82740	261.9735
82800	260.8071
82860	335.2535
82920	310.5151
82980	311.8235
83040	344.3293
83100	327.6006
83160	296.7436
83220	295.9483
83280	330.3296
83340	311.5751
83400	298.2275
83460	314.9778
83520	322.5834
83580	281.2698
83640	290.8306
83700	254.8994
83760	341.0893
83820	337.4317
83880	333.8131
83940	341.1305
84000	317.9809
84060	310.1170
84120	297.9991
84180	319.6611
84240	296.8779
84300	290.9612
84360	292.0276
84420	288.0372
84480	273.8400
84540	277.7476
84600	266.0643
84660	360.3808
84720	307.2433
84780	336.1397
84840	306.5942
84900	300.7954
84960	290.1829
85020	287.0677
85080	337.2587
85140	308.8369
85200	306.7408
85260	303.4470
85320	314.2509
85380	302.8028
85440	282.9741
85500	287.9911
85560	330.6756
85620	308.9936
85680	304.7333
85740	286.4140
85800	297.8951
85860	280.2926
85920	268.9501
85980	277.8005
86040	271.1790
86100	285.4005
86160	251.0757
86220	267.4019
86280	269.1055
86340	245.7305
86400	243.0888
86460	322.8320
86520	330.5211
86580	303.3431
86640	324.4795
86700	324.7470
86760	311.5581
86820	300.5426
86880	331.4873
86940	315.1484
87000	295.9535
87060	301.4434
87120	325.5548
87180	308.5385
87240	291.0046
87300	280.3088
87360	313.9908
87420	318.6899
87480	312.2397
87540	323.5333
87600	296.5901
87660	294.8904
87720	292.1146
87780	328.0703
87840	321.8392
87900	278.4004
87960	288.9857
88020	293.6308
88080	293.8585
88140	282.2126
88200	271.7189
88260	305.4162
88320	303.0771
88380	281.6668
88440	319.9806
88500	304.6701
88560	291.2886
88620	277.4843
88680	331.8952
88740	290.7287
88800	302.5324
88860	289.8728
88920	315.3948
88980	280.5118
89040	275.7288
89100	260.1734
89160	322.9516
89220	307.2648
89280	291.2046
89340	302.3769
89400	288.9318
89460	294.8864
89520	274.7110
89580	293.9085
89640	289.7850
89700	298.4103
89760	279.2898
89820	299.3331
89880	273.6595
89940	280.3163
90000	278.2238
90060	348.2017
90120	313.2572
90180	308.1821
90240	340.5747
90300	318.6526
90360	328.0665
90420	322.4642
90480	331.9711
90540	296.3166
90600	305.2587
90660	292.0152
90720	314.9592
90780	316.7424
90840	296.1566
90900	276.0112
90960	357.3881
91020	341.9343
91080	320.3976
91140	309.5767
91200	313.6812
91260	288.4910
91320	272.7007
91380	339.9808
91440	312.2005
91500	335.0895
91560	278.1600
91620	322.4748
91680	294.7270
91740	303.4341
91800	277.3247
91860	318.3890
91920	328.2095
91980	313.0655
92040	340.8999
92100	323.9674
92160	277.5622
92220	301.6974
92280	310.9752
92340	328.8922
92400	284.8549
92460	270.7062
92520	286.5483
92580	255.6485
92640	272.5433
92700	253.7737
92760	325.3391
92820	310.1811
92880	307.1210
92940	314.4848
93000	277.7166
93060	284.5889
93120	270.4533
93180	332.7745
93240	308.9676
93300	328.4622
93360	302.3646
93420	305.7558
93480	280.5416
93540	272.0726
93600	251.5768
93660	330.8351
93720	341.7263
93780	325.6847
93840	360.9512
93900	313.5675
93960	322.4356
94020	320.0997
94080	338.7959
94140	323.0201
94200	295.0061
94260	276.5938
94320	293.6222
94380	281.9097
94440	287.1439
94500	284.6665
94560	334.8307
94620	310.0208
94680	300.5002
94740	342.0488
94800	327.9387
94860	299.4922
94920	288.2897
94980	327.0877
95040	346.4596
95100	320.5141
95160	318.4203
95220	304.8013
95280	292.9009
95340	319.5692
95400	284.4408
95460	373.9457
95520	359.5580
95580	342.7878
95640	361.5479
95700	337.8442
95760	335.4947
95820	334.1475
95880	344.9520
95940	333.2879
96000	334.7191
96060	318.4771
96120	315.6010
96180	302.7538
96240	283.3725
96300	269.5667
96360	329.5760
96420	302.3153
96480	337.2694
96540	311.0620
96600	307.7433
96660	330.3407
96720	297.4026
96780	333.7255
96840	319.7505
96900	311.4469
96960	300.2297
97020	313.2329
97080	309.8870
97140	296.6602
97200	292.8612
97260	355.7529
97320	346.0868
97380	319.4635
97440	380.3244
97500	353.2176
97560	330.1234
97620	340.3910
97680	345.5619
97740	359.7920
97800	350.1055
97860	327.4538
97920	319.6854
97980	336.0751
98040	306.6013
98100	326.2163
98160	381.5948
98220	355.1562
98280	366.7256
98340	372.3179
98400	347.1098
98460	353.0915
98520	325.7998
98580	375.6704
98640	368.1668
98700	363.9218
98760	346.8398
98820	377.3516
98880	351.0179
98940	325.1191
99000	310.3211
99060	390.8970
99120	408.3559
99180	384.1636
99240	390.0656
99300	386.3851
99360	368.5048
99420	368.0205
99480	394.2119
99540	349.0647
99600	327.8644
99660	333.7223
99720	345.6200
99780	352.5806
99840	346.2699
99900	311.6936
99960	439.3477
100020	374.1162
100080	360.0470
100140	411.3294
100200	388.1992
100260	374.6709
100320	377.4415
100380	413.3985
100440	420.9569
100500	414.4219
100560	390.7377
100620	372.4079
100680	326.2628
100740	351.5875
100800	335.1564
100860	475.7549
100920	447.1837
100980	436.8782
101040	447.1369
101100	430.5539
101160	457.8727
101220	430.9661
101280	465.9325
101340	408.1978
101400	418.2269
101460	384.2754
101520	467.4190
101580	380.6143
101640	406.8710
101700	404.7320
101760	487.2054
101820	488.9001
101880	488.9900
101940	453.7970
102000	447.5172
102060	463.6464
102120	410.3090
102180	460.7330
102240	496.8335
102300	470.6965
102360	464.1986
102420	470.2803
102480	466.8718
102540	455.7391
102600	453.5602
102660	517.0867
102720	495.1663
102780	448.3616
102840	474.0609
102900	482.9764
102960	473.1339
103020	486.6361
103080	495.4507
103140	492.6367
103200	488.0594
103260	467.0018
103320	490.5264
103380	457.9634
103440	442.2613
103500	435.6861
103560	518.5058
103620	503.4697
103680	500.8390
103740	526.1808
103800	485.2714
103860	515.3257
103920	457.5566
103980	484.9932
104040	513.2352
104100	456.1898
104160	462.4942
104220	493.1574
104280	484.1332
104340	433.8819
104400	436.5130
104460	613.4117
104520	618.2934
104580	596.9835
104640	586.1964
104700	553.1020
104760	545.1673
